index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
253,5060.0,5060.418,2026-09-17T13:49:26.122980+00:00,read,9803,4.047,True,
254,5080.0,5080.394,2026-09-17T13:49:26.142955+00:00,read,6769,3.999,True,
255,5100.0,5100.349,2026-09-17T13:49:26.162908+00:00,read,1437,4.141,True,
256,5120.0,5120.276,2026-09-17T13:49:26.182839+00:00,write,4249,3.668,True,
257,5140.0,5140.237,2026-09-17T13:49:26.202889+00:00,read,59,4.669,True,
258,5160.0,5160.321,2026-09-17T13:49:26.222888+00:00,write,7978,3.653,True,
259,5180.0,5180.264,2026-09-17T13:49:26.242834+00:00,read,719,8.444,True,
260,5200.0,5200.348,2026-09-17T13:49:26.262913+00:00,write,5280,3.687,True,
261,5220.0,5220.352,2026-09-17T13:49:26.282920+00:00,write,3706,3.381,True,
262,5240.0,5240.259,2026-09-17T13:49:26.302826+00:00,read,3889,4.855,True,
263,5260.0,5260.351,2026-09-17T13:49:26.322913+00:00,read,4550,4.722,True,
264,5280.0,5280.257,2026-09-17T13:49:26.342819+00:00,read,8530,4.513,True,
265,5300.0,5300.318,2026-09-17T13:49:26.362876+00:00,read,5969,3.116,True,
266,5320.0,5320.29,2026-09-17T13:49:26.382856+00:00,read,1669,2.258,True,
267,5340.0,5340.219,2026-09-17T13:49:26.402783+00:00,read,7730,3.223,True,
268,5360.0,5360.39,2026-09-17T13:49:26.422952+00:00,read,2743,3.451,True,
269,5380.0,5380.161,2026-09-17T13:49:26.442718+00:00,read,7421,2.336,True,
270,5400.0,5400.147,2026-09-17T13:49:26.462705+00:00,read,1997,2.34,True,
271,5420.0,5420.225,2026-09-17T13:49:26.482789+00:00,read,4717,4.492,True,
272,5440.0,5440.339,2026-09-17T13:49:26.502901+00:00,read,7414,3.302,True,
273,5460.0,5460.267,2026-09-17T13:49:26.522830+00:00,read,5764,3.837,True,
274,5480.0,5480.166,2026-09-17T13:49:26.542747+00:00,read,8667,2.914,True,
275,5500.0,5500.161,2026-09-17T13:49:26.562727+00:00,read,18,2.38,True,
276,5520.0,5520.205,2026-09-17T13:49:26.582763+00:00,read,4915,2.573,True,
277,5540.0,5540.491,2026-09-17T13:49:26.603053+00:00,read,8563,2.764,True,
278,5560.0,5560.459,2026-09-17T13:49:26.623017+00:00,read,2444,2.616,True,
279,5580.0,5580.312,2026-09-17T13:49:26.642874+00:00,read,1689,3.942,True,
280,5600.0,5600.227,2026-09-17T13:49:26.662789+00:00,read,5509,4.617,True,
281,5620.0,5620.309,2026-09-17T13:49:26.682866+00:00,read,3693,3.328,True,
282,5640.0,5640.173,2026-09-17T13:49:26.702733+00:00,read,2048,4.732,True,
283,5660.0,5660.202,2026-09-17T13:49:26.722764+00:00,read,6903,3.627,True,
284,5680.0,5680.419,2026-09-17T13:49:26.742980+00:00,read,1700,4.884,True,
285,5700.0,5700.411,2026-09-17T13:49:26.762974+00:00,write,1849,2.524,True,
286,5720.0,5720.475,2026-09-17T13:49:26.783040+00:00,read,8241,5.069,True,
287,5740.0,5740.294,2026-09-17T13:49:26.802855+00:00,write,5804,2.906,True,
288,5760.0,5760.488,2026-09-17T13:49:26.823047+00:00,read,4344,2.476,True,
