sample,start_utc,end_utc,phase,event_relative_s,address,token_rows,up_normal_rows,owns_values,ownership_sha256,source_file
2362,2026-09-22T14:23:59.0410556+00:00,2026-09-22T14:23:59.4720037+00:00,scaleout,365.441632,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002362.txt
2362,2026-09-22T14:23:59.0410556+00:00,2026-09-22T14:23:59.4720037+00:00,scaleout,365.441632,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002362.txt
2362,2026-09-22T14:23:59.0410556+00:00,2026-09-22T14:23:59.4720037+00:00,scaleout,365.441632,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002362.txt
2362,2026-09-22T14:23:59.0410556+00:00,2026-09-22T14:23:59.4720037+00:00,scaleout,365.441632,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002362.txt
2363,2026-09-22T14:24:01.0942810+00:00,2026-09-22T14:24:01.5503437+00:00,scaleout,367.494858,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002363.txt
2363,2026-09-22T14:24:01.0942810+00:00,2026-09-22T14:24:01.5503437+00:00,scaleout,367.494858,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002363.txt
2363,2026-09-22T14:24:01.0942810+00:00,2026-09-22T14:24:01.5503437+00:00,scaleout,367.494858,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002363.txt
2363,2026-09-22T14:24:01.0942810+00:00,2026-09-22T14:24:01.5503437+00:00,scaleout,367.494858,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002363.txt
2364,2026-09-22T14:24:03.1668212+00:00,2026-09-22T14:24:03.6195277+00:00,scaleout,369.567398,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002364.txt
2364,2026-09-22T14:24:03.1668212+00:00,2026-09-22T14:24:03.6195277+00:00,scaleout,369.567398,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002364.txt
2364,2026-09-22T14:24:03.1668212+00:00,2026-09-22T14:24:03.6195277+00:00,scaleout,369.567398,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002364.txt
2364,2026-09-22T14:24:03.1668212+00:00,2026-09-22T14:24:03.6195277+00:00,scaleout,369.567398,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002364.txt
2365,2026-09-22T14:24:05.2639702+00:00,2026-09-22T14:24:05.7148218+00:00,scaleout,371.664547,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002365.txt
2365,2026-09-22T14:24:05.2639702+00:00,2026-09-22T14:24:05.7148218+00:00,scaleout,371.664547,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002365.txt
2365,2026-09-22T14:24:05.2639702+00:00,2026-09-22T14:24:05.7148218+00:00,scaleout,371.664547,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002365.txt
2365,2026-09-22T14:24:05.2639702+00:00,2026-09-22T14:24:05.7148218+00:00,scaleout,371.664547,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002365.txt
2366,2026-09-22T14:24:07.3098437+00:00,2026-09-22T14:24:07.7149340+00:00,scaleout,373.710420,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002366.txt
2366,2026-09-22T14:24:07.3098437+00:00,2026-09-22T14:24:07.7149340+00:00,scaleout,373.710420,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002366.txt
2366,2026-09-22T14:24:07.3098437+00:00,2026-09-22T14:24:07.7149340+00:00,scaleout,373.710420,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002366.txt
2366,2026-09-22T14:24:07.3098437+00:00,2026-09-22T14:24:07.7149340+00:00,scaleout,373.710420,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002366.txt
2367,2026-09-22T14:24:09.3738031+00:00,2026-09-22T14:24:09.7997725+00:00,scaleout,375.774380,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002367.txt
2367,2026-09-22T14:24:09.3738031+00:00,2026-09-22T14:24:09.7997725+00:00,scaleout,375.774380,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002367.txt
2367,2026-09-22T14:24:09.3738031+00:00,2026-09-22T14:24:09.7997725+00:00,scaleout,375.774380,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002367.txt
2367,2026-09-22T14:24:09.3738031+00:00,2026-09-22T14:24:09.7997725+00:00,scaleout,375.774380,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002367.txt
2368,2026-09-22T14:24:11.4377963+00:00,2026-09-22T14:24:11.8762523+00:00,scaleout,377.838373,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002368.txt
2368,2026-09-22T14:24:11.4377963+00:00,2026-09-22T14:24:11.8762523+00:00,scaleout,377.838373,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002368.txt
2368,2026-09-22T14:24:11.4377963+00:00,2026-09-22T14:24:11.8762523+00:00,scaleout,377.838373,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002368.txt
2368,2026-09-22T14:24:11.4377963+00:00,2026-09-22T14:24:11.8762523+00:00,scaleout,377.838373,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002368.txt
2369,2026-09-22T14:24:13.5160097+00:00,2026-09-22T14:24:13.9579219+00:00,scaleout,379.916586,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002369.txt
2369,2026-09-22T14:24:13.5160097+00:00,2026-09-22T14:24:13.9579219+00:00,scaleout,379.916586,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002369.txt
2369,2026-09-22T14:24:13.5160097+00:00,2026-09-22T14:24:13.9579219+00:00,scaleout,379.916586,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002369.txt
2369,2026-09-22T14:24:13.5160097+00:00,2026-09-22T14:24:13.9579219+00:00,scaleout,379.916586,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002369.txt
2370,2026-09-22T14:24:15.5883215+00:00,2026-09-22T14:24:16.0366845+00:00,scaleout,381.988898,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002370.txt
2370,2026-09-22T14:24:15.5883215+00:00,2026-09-22T14:24:16.0366845+00:00,scaleout,381.988898,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002370.txt
2370,2026-09-22T14:24:15.5883215+00:00,2026-09-22T14:24:16.0366845+00:00,scaleout,381.988898,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002370.txt
2370,2026-09-22T14:24:15.5883215+00:00,2026-09-22T14:24:16.0366845+00:00,scaleout,381.988898,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002370.txt
2371,2026-09-22T14:24:17.6662176+00:00,2026-09-22T14:24:18.0713545+00:00,scaleout,384.066794,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002371.txt
2371,2026-09-22T14:24:17.6662176+00:00,2026-09-22T14:24:18.0713545+00:00,scaleout,384.066794,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002371.txt
2371,2026-09-22T14:24:17.6662176+00:00,2026-09-22T14:24:18.0713545+00:00,scaleout,384.066794,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002371.txt
2371,2026-09-22T14:24:17.6662176+00:00,2026-09-22T14:24:18.0713545+00:00,scaleout,384.066794,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002371.txt
2372,2026-09-22T14:24:19.7270770+00:00,2026-09-22T14:24:20.1174962+00:00,scaleout,386.127654,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002372.txt
2372,2026-09-22T14:24:19.7270770+00:00,2026-09-22T14:24:20.1174962+00:00,scaleout,386.127654,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002372.txt
2372,2026-09-22T14:24:19.7270770+00:00,2026-09-22T14:24:20.1174962+00:00,scaleout,386.127654,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002372.txt
2372,2026-09-22T14:24:19.7270770+00:00,2026-09-22T14:24:20.1174962+00:00,scaleout,386.127654,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002372.txt
2373,2026-09-22T14:24:21.7871661+00:00,2026-09-22T14:24:22.2024111+00:00,scaleout,388.187743,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002373.txt
2373,2026-09-22T14:24:21.7871661+00:00,2026-09-22T14:24:22.2024111+00:00,scaleout,388.187743,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002373.txt
2373,2026-09-22T14:24:21.7871661+00:00,2026-09-22T14:24:22.2024111+00:00,scaleout,388.187743,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002373.txt
2373,2026-09-22T14:24:21.7871661+00:00,2026-09-22T14:24:22.2024111+00:00,scaleout,388.187743,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002373.txt
2374,2026-09-22T14:24:23.8677432+00:00,2026-09-22T14:24:24.2905023+00:00,scaleout,390.268320,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002374.txt
2374,2026-09-22T14:24:23.8677432+00:00,2026-09-22T14:24:24.2905023+00:00,scaleout,390.268320,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002374.txt
2374,2026-09-22T14:24:23.8677432+00:00,2026-09-22T14:24:24.2905023+00:00,scaleout,390.268320,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002374.txt
2374,2026-09-22T14:24:23.8677432+00:00,2026-09-22T14:24:24.2905023+00:00,scaleout,390.268320,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002374.txt
2375,2026-09-22T14:24:25.8994352+00:00,2026-09-22T14:24:26.3274520+00:00,scaleout,392.300012,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002375.txt
2375,2026-09-22T14:24:25.8994352+00:00,2026-09-22T14:24:26.3274520+00:00,scaleout,392.300012,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002375.txt
2375,2026-09-22T14:24:25.8994352+00:00,2026-09-22T14:24:26.3274520+00:00,scaleout,392.300012,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002375.txt
2375,2026-09-22T14:24:25.8994352+00:00,2026-09-22T14:24:26.3274520+00:00,scaleout,392.300012,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002375.txt
2376,2026-09-22T14:24:27.9557797+00:00,2026-09-22T14:24:28.3857115+00:00,scaleout,394.356356,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002376.txt
2376,2026-09-22T14:24:27.9557797+00:00,2026-09-22T14:24:28.3857115+00:00,scaleout,394.356356,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002376.txt
2376,2026-09-22T14:24:27.9557797+00:00,2026-09-22T14:24:28.3857115+00:00,scaleout,394.356356,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002376.txt
2376,2026-09-22T14:24:27.9557797+00:00,2026-09-22T14:24:28.3857115+00:00,scaleout,394.356356,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002376.txt
2377,2026-09-22T14:24:30.0292069+00:00,2026-09-22T14:24:30.4823505+00:00,scaleout,396.429783,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002377.txt
2377,2026-09-22T14:24:30.0292069+00:00,2026-09-22T14:24:30.4823505+00:00,scaleout,396.429783,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002377.txt
2377,2026-09-22T14:24:30.0292069+00:00,2026-09-22T14:24:30.4823505+00:00,scaleout,396.429783,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002377.txt
2377,2026-09-22T14:24:30.0292069+00:00,2026-09-22T14:24:30.4823505+00:00,scaleout,396.429783,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002377.txt
2378,2026-09-22T14:24:32.0889542+00:00,2026-09-22T14:24:32.5761259+00:00,scaleout,398.489531,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002378.txt
2378,2026-09-22T14:24:32.0889542+00:00,2026-09-22T14:24:32.5761259+00:00,scaleout,398.489531,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002378.txt
2378,2026-09-22T14:24:32.0889542+00:00,2026-09-22T14:24:32.5761259+00:00,scaleout,398.489531,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002378.txt
2378,2026-09-22T14:24:32.0889542+00:00,2026-09-22T14:24:32.5761259+00:00,scaleout,398.489531,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002378.txt
2379,2026-09-22T14:24:34.1623618+00:00,2026-09-22T14:24:34.6053074+00:00,scaleout,400.562938,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002379.txt
2379,2026-09-22T14:24:34.1623618+00:00,2026-09-22T14:24:34.6053074+00:00,scaleout,400.562938,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002379.txt
2379,2026-09-22T14:24:34.1623618+00:00,2026-09-22T14:24:34.6053074+00:00,scaleout,400.562938,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002379.txt
2379,2026-09-22T14:24:34.1623618+00:00,2026-09-22T14:24:34.6053074+00:00,scaleout,400.562938,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002379.txt
2380,2026-09-22T14:24:36.1968761+00:00,2026-09-22T14:24:36.6439207+00:00,scaleout,402.597453,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002380.txt
2380,2026-09-22T14:24:36.1968761+00:00,2026-09-22T14:24:36.6439207+00:00,scaleout,402.597453,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002380.txt
2380,2026-09-22T14:24:36.1968761+00:00,2026-09-22T14:24:36.6439207+00:00,scaleout,402.597453,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002380.txt
2380,2026-09-22T14:24:36.1968761+00:00,2026-09-22T14:24:36.6439207+00:00,scaleout,402.597453,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002380.txt
2381,2026-09-22T14:24:38.2576427+00:00,2026-09-22T14:24:38.7007620+00:00,scaleout,404.658219,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002381.txt
2381,2026-09-22T14:24:38.2576427+00:00,2026-09-22T14:24:38.7007620+00:00,scaleout,404.658219,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002381.txt
2381,2026-09-22T14:24:38.2576427+00:00,2026-09-22T14:24:38.7007620+00:00,scaleout,404.658219,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002381.txt
2381,2026-09-22T14:24:38.2576427+00:00,2026-09-22T14:24:38.7007620+00:00,scaleout,404.658219,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002381.txt
2382,2026-09-22T14:24:40.3183241+00:00,2026-09-22T14:24:40.7574055+00:00,scaleout,406.718901,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002382.txt
2382,2026-09-22T14:24:40.3183241+00:00,2026-09-22T14:24:40.7574055+00:00,scaleout,406.718901,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002382.txt
2382,2026-09-22T14:24:40.3183241+00:00,2026-09-22T14:24:40.7574055+00:00,scaleout,406.718901,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002382.txt
2382,2026-09-22T14:24:40.3183241+00:00,2026-09-22T14:24:40.7574055+00:00,scaleout,406.718901,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002382.txt
2383,2026-09-22T14:24:42.3849126+00:00,2026-09-22T14:24:42.7866947+00:00,scaleout,408.785489,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002383.txt
2383,2026-09-22T14:24:42.3849126+00:00,2026-09-22T14:24:42.7866947+00:00,scaleout,408.785489,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002383.txt
2383,2026-09-22T14:24:42.3849126+00:00,2026-09-22T14:24:42.7866947+00:00,scaleout,408.785489,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002383.txt
2383,2026-09-22T14:24:42.3849126+00:00,2026-09-22T14:24:42.7866947+00:00,scaleout,408.785489,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002383.txt
2384,2026-09-22T14:24:44.4145935+00:00,2026-09-22T14:24:44.9319905+00:00,scaleout,410.815170,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002384.txt
2384,2026-09-22T14:24:44.4145935+00:00,2026-09-22T14:24:44.9319905+00:00,scaleout,410.815170,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002384.txt
2384,2026-09-22T14:24:44.4145935+00:00,2026-09-22T14:24:44.9319905+00:00,scaleout,410.815170,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002384.txt
2384,2026-09-22T14:24:44.4145935+00:00,2026-09-22T14:24:44.9319905+00:00,scaleout,410.815170,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002384.txt
2385,2026-09-22T14:24:46.4911848+00:00,2026-09-22T14:24:46.9884034+00:00,scaleout,412.891761,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002385.txt
2385,2026-09-22T14:24:46.4911848+00:00,2026-09-22T14:24:46.9884034+00:00,scaleout,412.891761,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002385.txt
2385,2026-09-22T14:24:46.4911848+00:00,2026-09-22T14:24:46.9884034+00:00,scaleout,412.891761,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002385.txt
2385,2026-09-22T14:24:46.4911848+00:00,2026-09-22T14:24:46.9884034+00:00,scaleout,412.891761,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002385.txt
2386,2026-09-22T14:24:48.5475020+00:00,2026-09-22T14:24:49.0139373+00:00,scaleout,414.948079,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002386.txt
2386,2026-09-22T14:24:48.5475020+00:00,2026-09-22T14:24:49.0139373+00:00,scaleout,414.948079,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002386.txt
2386,2026-09-22T14:24:48.5475020+00:00,2026-09-22T14:24:49.0139373+00:00,scaleout,414.948079,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002386.txt
2386,2026-09-22T14:24:48.5475020+00:00,2026-09-22T14:24:49.0139373+00:00,scaleout,414.948079,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002386.txt
2387,2026-09-22T14:24:50.6115977+00:00,2026-09-22T14:24:50.9811800+00:00,scaleout,417.012174,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002387.txt
2387,2026-09-22T14:24:50.6115977+00:00,2026-09-22T14:24:50.9811800+00:00,scaleout,417.012174,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002387.txt
2387,2026-09-22T14:24:50.6115977+00:00,2026-09-22T14:24:50.9811800+00:00,scaleout,417.012174,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002387.txt
2387,2026-09-22T14:24:50.6115977+00:00,2026-09-22T14:24:50.9811800+00:00,scaleout,417.012174,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002387.txt
2388,2026-09-22T14:24:52.6708676+00:00,2026-09-22T14:24:53.1028158+00:00,scaleout,419.071444,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002388.txt
2388,2026-09-22T14:24:52.6708676+00:00,2026-09-22T14:24:53.1028158+00:00,scaleout,419.071444,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002388.txt
2388,2026-09-22T14:24:52.6708676+00:00,2026-09-22T14:24:53.1028158+00:00,scaleout,419.071444,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002388.txt
2388,2026-09-22T14:24:52.6708676+00:00,2026-09-22T14:24:53.1028158+00:00,scaleout,419.071444,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002388.txt
2389,2026-09-22T14:24:54.7303882+00:00,2026-09-22T14:24:55.1686799+00:00,scaleout,421.130965,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002389.txt
2389,2026-09-22T14:24:54.7303882+00:00,2026-09-22T14:24:55.1686799+00:00,scaleout,421.130965,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002389.txt
